# August 2018 Update
# Using f-values (oscillator strengths) and Gamma-values from Evelyne Roueff  
#
# Table B1: Complete version of Table 1 from "Keck telescope
# constraint on cosmological variation of the proton-to-electron mass
# ratio" by Malec A.L., Buning R., Murphy M.T, Milutinovic N., Ellison
# S.L., Prochaska J.X., Kaper L., Tumlinson J., Carswell R.F., Ubachs
# W., Mon. Not. R. Soc. Astron., accepted (Dec. 2009).
#
# Catalogue of the most accurate and precise laboratory parameters for
# fitting molecular hydrogen (H_2) absorptions lines. Represented are
# all allowed Lyman and Werner H_2 transitions between the lowest 8
# rotational levels in the ground and excited states with excited
# state vibrational quantum numbers up to 20 and 6 for Lyman and
# Werner transitions, respectively. The first column provides a
# short-hand notation for the transition: letters denote a Lyman (L)
# or Werner (W) line and the branch, where P, Q and R represent J' - J
# = -1, 0 and 1, respectively, for J and J' the ground state and
# excited state J-levels, respectively; the first integer is the
# excited state vibrational quantum number and the second is J. The
# second column gives the most precise reported laboratory wavelength
# and its 1-sigma uncertainty is given in the third column (both are
# in Angstroms); the fourth column provides the reference:
#
# 1 = Bailly, Salumbides, Vervloet, Ubachs (2009, Mol. Phys.,
# accepted),
#
# 2 = Ubachs, Buning, Eikema, Reinhold (2007, J. Molecular Spectrosc.,
# 241, 155) (a suffix ``a'' refers to directly measured wavelengths
# while ``b'' refers to wavelengths calculated from directly measured
# lines via combination differences) and
#
# 3 = Abgrall, Roueff, Launay, Roncin, Subtil (1993, J. Molecular
# Spectrosc., 157, 512) for the excited state energy levels with
# ground states derived directly from Jennings, Bragg, Brault (1984,
# ApJ, 282, L85).
#
# Note that wavelengths with reference 3 are much less precise than
# those from references 1 and 2. The fifth column gives the oscillator
# strengths which were calculated from the Einstein A coefficients
# given by Abgrall, Roueff, Launay, Roncin (1994, Canadian J. Phys.,
# 72, 856). The sixth column gives the (natural) damping coefficients
# in seconds^{-1} which were calculated from the total transition
# probabilities (A_t) in Abgrall, Roueff, Drira (2000,
# Astron. Astrophys. Suppl., 141, 297). The final column gives the
# sensitivity coefficients calculated in Ubachs, Buning, Eikema,
# Reinhold (2007, J. Molecular Spectrosc., 241, 155) which have
# estimated uncertainties of typically <5x10^{-4} (see main text).
#
# Trans  lambda_lab  sig_lambda  Ref  f    Gamma   K
L15P2	941.599214	0.000098	2b	3.368e-03	8.672e+08	 0.04954168
L15P3	944.330460	0.000060	2a	3.525e-03	8.661e+08	 0.04676022
L15P4	947.887847	0.000061	2b	3.654e-03	8.643e+08	 0.04316527
L15P5	952.254963	0.000062	2b	3.878e-03	8.622e+08	 0.03881266
L15P6	957.410209	0.000063	2b	4.353e-03	8.605e+08	 0.03376881
L15P7	972.440610	0.000950	3	5.581e-03	8.623e+08	 0.02810778
L15R0	938.467757	0.000097	2a	9.510e-03	8.672e+08	 0.05264552
L15R1	939.124212	0.000098	2a	6.558e-03	8.661e+08	 0.05188763
L15R2	940.626370	0.000060	2a	6.028e-03	8.643e+08	 0.05024936
L15R3	942.964220	0.000060	2a	5.738e-03	8.622e+08	 0.04776314
L15R4	946.122710	0.000060	2a	5.334e-03	8.605e+08	 0.04447549
L15R5	950.073440	0.000910	3	4.368e-03	8.623e+08	 0.04044555
L15R6	954.702120	0.000920	3	1.143e-03	9.015e+08	 0.03574293
L16P1	932.266208	0.000096	2a	2.398e-03	8.348e+08	 0.05296626
L16P2	934.144795	0.000097	2b	2.239e-03	8.356e+08	 0.05084687
L16P3	936.857092	0.000097	2b	2.050e-03	8.351e+08	 0.04791941
L16P4	940.387542	0.000098	2b	1.993e-03	8.332e+08	 0.04428935
L16P5	944.720520	0.000900	3	2.032e-03	8.301e+08	 0.03996189
L16P6	949.839960	0.000910	3	2.136e-03	8.266e+08	 0.03495694
L16P7	964.704610	0.000940	3	2.306e-03	8.226e+08	 0.02937510
L16R0	931.062642	0.000096	2a	1.067e-02	8.356e+08	 0.05392193
L16R1	931.732882	0.000096	2a	7.531e-03	8.351e+08	 0.05300015
L16R2	933.240091	0.000096	2a	6.886e-03	8.332e+08	 0.05130933
L16R3	935.575500	0.000880	3	6.571e-03	8.301e+08	 0.04883117
L16R4	938.729210	0.000890	3	6.378e-03	8.266e+08	 0.04556605
L16R5	942.687870	0.000890	3	6.238e-03	8.226e+08	 0.04159919
L16R6	947.433780	0.000900	3	6.093e-03	8.185e+08	 0.03696031
L17P1	925.174530	0.000095	2a	1.967e-03	8.043e+08	 0.05424593
L17P2	927.020019	0.000095	2b	2.328e-03	8.038e+08	 0.05233481
L17P3	929.689572	0.000096	2b	2.508e-03	8.032e+08	 0.04956415
L17P4	933.170500	0.000880	3	2.711e-03	8.023e+08	 0.04598242
L17P5	937.442750	0.000880	3	3.083e-03	8.023e+08	 0.04165374
L17P6	942.477360	0.000890	3	4.007e-03	8.072e+08	 0.03665595
L17P7	956.993730	0.000920	3	7.700e-03	8.573e+08	 0.03107800
L17R0	923.984626	0.000094	2a	6.167e-03	8.038e+08	 0.05538162
L17R1	924.643257	0.000095	2a	4.161e-03	8.032e+08	 0.05459732
L17R2	926.131930	0.000860	3	3.701e-03	8.023e+08	 0.05293621
L17R3	928.437420	0.000870	3	3.303e-03	8.023e+08	 0.05043924
L17R4	931.537200	0.000870	3	2.530e-03	8.072e+08	 0.04716450
L17R5	935.323580	0.000880	3	4.555e-04	8.573e+08	 0.04318584
L17R6	940.491580	0.000890	3	9.935e-03	8.294e+08	 0.03859103
L18P1	918.413305	0.000093	2a	1.610e-03	7.757e+08	 0.05535517
L18P2	920.243231	0.000094	2b	1.683e-03	7.755e+08	 0.05345167
L18P3	922.894904	0.000094	2b	1.619e-03	7.749e+08	 0.05068943
L18P4	926.354670	0.000095	2b	1.575e-03	7.737e+08	 0.04712078
L18P5	930.605220	0.000870	3	1.584e-03	7.715e+08	 0.04281575
L18P6	935.630980	0.000880	3	1.655e-03	7.691e+08	 0.03786035
L18P7	950.123700	0.000910	3	1.801e-03	7.661e+08	 0.03235406
L18R0	917.251984	0.000093	2a	6.175e-03	7.755e+08	 0.05647264
L18R1	917.921885	0.000093	2a	4.430e-03	7.749e+08	 0.05567990
L18R2	919.418156	0.000093	2a	4.168e-03	7.737e+08	 0.05401546
L18R3	921.730160	0.000850	3	4.069e-03	7.715e+08	 0.05152632
L18R4	924.848280	0.000860	3	4.001e-03	7.691e+08	 0.04827866
L18R5	928.760100	0.000870	3	3.916e-03	7.661e+08	 0.04435672
L18R6	933.444610	0.000880	3	3.759e-03	7.636e+08	 0.03986101
L19P1	911.967200	0.000170	2a	1.316e-03	7.491e+08	 0.05638629
L19P2	913.770140	0.000170	2a	1.614e-03	7.490e+08	 0.05447034
L19P3	916.382930	0.000340	2a	1.825e-03	7.492e+08	 0.05167878
L19P4	919.789990	0.000170	2b	2.135e-03	7.510e+08	 0.04802474
L19P5	923.961650	0.000180	2b	2.867e-03	7.603e+08	 0.04325677
L19P6	928.777930	0.000870	3	5.626e-03	8.365e+08	 0.03450348
L19P7	943.547170	0.000900	3	4.715e-06	7.853e+08	 0.03004227
L19R0	910.820730	0.000170	2a	3.865e-03	7.490e+08	 0.05746684
L19R1	911.479500	0.000170	2a	2.485e-03	7.492e+08	 0.05662896
L19R2	912.951070	0.000170	2a	2.015e-03	7.510e+08	 0.05486433
L19R3	915.212260	0.000170	2a	1.349e-03	7.603e+08	 0.05190177
L19R4	918.151710	0.000850	3	4.527e-05	8.365e+08	 0.04488527
L19R5	922.475010	0.000860	3	6.667e-03	7.853e+08	 0.04199436
L19R6	927.051570	0.000860	3	4.989e-03	7.457e+08	 0.04030239
W0P2	1012.169460	0.000020	1	5.510e-03	1.180e+09	-0.00830958
W0P3	1014.504259	0.000005	1	8.277e-03	1.179e+09	-0.01056398
W0P4	1017.385588	0.000005	1	9.946e-03	1.178e+09	-0.01330997
W0P5	1020.799172	0.000006	1	1.085e-02	1.175e+09	-0.01647897
W0P6	1024.734540	0.000090	1	1.051e-02	1.172e+09	-0.01995118
W0P7	1039.773700	0.001100	3	5.698e-04	1.158e+09	-0.01356055
W0Q1	1009.770899	0.000006	1	2.380e-02	1.180e+09	-0.00595909
W0Q2	1010.938509	0.000008	1	2.381e-02	1.179e+09	-0.00709859
W0Q3	1012.679615	0.000006	1	2.383e-02	1.177e+09	-0.00878174
W0Q4	1014.982440	0.000030	1	2.386e-02	1.174e+09	-0.01097807
W0Q5	1017.831470	0.000030	1	2.389e-02	1.171e+09	-0.01364833
W0Q6	1021.209500	0.001100	3	2.390e-02	1.168e+09	-0.01674587
W0Q7	1035.426700	0.001100	3	2.395e-02	1.164e+09	-0.02021825
W0R0	1008.551920	0.000020	1	4.395e-02	1.180e+09	-0.00476718
W0R1	1008.498181	0.000005	1	2.052e-02	1.179e+09	-0.00471844
W0R2	1009.024969	0.000005	1	1.565e-02	1.178e+09	-0.00524664
W0R3	1010.130272	0.000006	1	1.380e-02	1.175e+09	-0.00631306
W0R4	1011.814490	0.000030	1	1.396e-02	1.172e+09	-0.00782388
W0R5	1014.242500	0.001100	3	2.608e-02	1.158e+09	 0.00022003
W0R6	1016.743300	0.001100	3	6.343e-03	1.168e+09	-0.01232471
W1P2	989.088421	0.000009	1	8.108e-03	1.159e+09	 0.00259876
W1P3	991.380493	0.000005	1	1.192e-02	1.157e+09	 0.00039069
W1P4	994.229935	0.000006	1	1.377e-02	1.155e+09	-0.00228095
W1P5	997.641420	0.000070	1	1.293e-02	1.149e+09	-0.00470129
W1P6	1001.208696	0.000030	1	2.683e-02	1.122e+09	 0.00337501
W1P7	1015.749700	0.001100	3	2.433e-02	1.148e+09	-0.01223158
W1Q1	986.798049	0.000008	1	3.647e-02	1.158e+09	 0.00486880
W1Q2	987.974478	0.000009	1	3.650e-02	1.157e+09	 0.00367586
W1Q3	989.729361	0.000003	1	3.652e-02	1.156e+09	 0.00191129
W1Q4	992.051240	0.000030	1	3.656e-02	1.153e+09	-0.00039590
W1Q5	994.925430	0.000020	1	3.661e-02	1.151e+09	-0.00320842
W1Q6	998.335667	0.000013	1	3.667e-02	1.147e+09	-0.00648190
W1Q7	1012.134600	0.001100	3	3.671e-02	1.143e+09	-0.01016654
W1R0	985.633709	0.000009	1	6.890e-02	1.159e+09	 0.00602255
W1R1	985.644316	0.000004	1	3.301e-02	1.157e+09	 0.00604040
W1R2	986.244066	0.000006	1	2.619e-02	1.155e+09	 0.00551177
W1R3	987.448680	0.000070	1	2.565e-02	1.149e+09	 0.00511604
W1R4	988.871510	0.000040	1	8.708e-04	1.122e+09	 0.01493980
W1R5	991.371720	0.000050	1	1.075e-02	1.148e+09	 0.00122097
W1R6	994.260490	0.000990	3	1.283e-02	1.145e+09	-0.00231093
W2P2	968.295190	0.000060	1	7.228e-03	1.138e+09	 0.01184321
W2P3	970.563360	0.000007	1	9.744e-03	1.134e+09	 0.00992403
W2P4	973.452390	0.000020	1	6.929e-03	1.111e+09	 0.01061912
W2P5	976.548790	0.000030	1	2.189e-02	1.113e+09	 0.00841259
W2P6	980.502255	0.000025	1	2.087e-02	1.128e+09	 0.00066493
W2P7	994.454100	0.000990	3	2.046e-02	1.127e+09	-0.00417212
W2Q1	966.096120	0.000007	1	3.498e-02	1.139e+09	 0.01396322
W2Q2	967.281070	0.000030	1	3.501e-02	1.137e+09	 0.01271847
W2Q3	969.049316	0.000010	1	3.504e-02	1.136e+09	 0.01087504
W2Q4	971.389680	0.000020	1	3.510e-02	1.134e+09	 0.00846055
W2Q5	974.288180	0.000020	1	3.516e-02	1.131e+09	 0.00551054
W2Q6	977.727310	0.000090	1	3.524e-02	1.128e+09	 0.00206724
W2Q7	991.163450	0.000990	3	3.531e-02	1.125e+09	-0.00182201
W2R0	964.983970	0.000060	1	6.860e-02	1.138e+09	 0.01516367
W2R1	965.064884	0.000007	1	3.495e-02	1.134e+09	 0.01540176
W2R2	965.795520	0.000020	1	3.226e-02	1.111e+09	 0.01814876
W2R3	966.780380	0.000030	1	7.588e-03	1.113e+09	 0.01789318
W2R4	968.666860	0.000080	1	1.260e-02	1.128e+09	 0.01202620
W2R5	971.076250	0.000060	1	1.379e-02	1.127e+09	 0.00889150
W2R6	974.052090	0.000950	3	1.521e-02	1.120e+09	 0.00568077
W3P2	949.610450	0.000030	1	8.914e-04	1.052e+09	 0.02782290
W3P3	951.671840	0.000010	1	1.267e-02	1.093e+09	 0.02096940
W3P4	954.474000	0.000050	1	1.354e-02	1.110e+09	 0.01552446
W3P5	957.818870	0.000030	1	1.421e-02	1.112e+09	 0.01144081
W3P6	961.703550	0.000060	1	1.450e-02	1.110e+09	 0.00722576
W3P7	975.302100	0.000960	3	1.389e-02	1.102e+09	 0.00268414
W3Q1	947.421917	0.000003	1	2.744e-02	1.121e+09	 0.02149264
W3Q2	948.615820	0.000180	1	2.747e-02	1.120e+09	 0.02019735
W3Q3	950.397767	0.000018	1	2.750e-02	1.118e+09	 0.01827700
W3Q4	952.757400	0.000060	1	2.756e-02	1.116e+09	 0.01575800
W3Q5	955.680590	0.000920	3	2.763e-02	1.114e+09	 0.01267422
W3Q6	959.151210	0.000160	1	2.771e-02	1.111e+09	 0.00906590
W3Q7	972.271750	0.000950	3	2.780e-02	1.108e+09	 0.00497811
W3R0	946.425560	0.000030	1	6.192e-02	1.052e+09	 0.03102591
W3R1	946.384745	0.000009	1	1.287e-02	1.093e+09	 0.02627974
W3R2	947.111650	0.000050	1	1.333e-02	1.110e+09	 0.02287064
W3R3	948.419780	0.000030	1	1.280e-02	1.112e+09	 0.02071173
W3R4	950.315190	0.000070	1	1.262e-02	1.110e+09	 0.01829419
W3R5	952.804620	0.000910	3	1.327e-02	1.102e+09	 0.01540740
W3R6	955.977490	0.000920	3	1.642e-02	1.054e+09	 0.01208778
W4P2	932.604679	0.000096	2a	4.773e-03	1.103e+09	 0.02569217
W4P3	934.790060	0.000110	2a	7.090e-03	1.101e+09	 0.02349760
W4P4	937.551755	0.000097	2b	8.366e-03	1.099e+09	 0.02058324
W4P5	940.882920	0.000110	2b	8.975e-03	1.095e+09	 0.01703590
W4P6	944.783240	0.000900	3	8.740e-03	1.085e+09	 0.01295017
W4P7	958.190020	0.000920	3	5.529e-03	1.028e+09	 0.00836457
W4Q1	930.577079	0.000096	2a	1.942e-02	1.105e+09	 0.02758111
W4Q2	931.780857	0.000096	2a	1.945e-02	1.104e+09	 0.02623615
W4Q3	933.577940	0.000110	2a	1.948e-02	1.102e+09	 0.02424031
W4Q4	935.959380	0.000880	3	1.954e-02	1.100e+09	 0.02161881
W4Q5	938.909120	0.000890	3	1.960e-02	1.098e+09	 0.01840400
W4Q6	942.415100	0.000890	3	1.968e-02	1.096e+09	 0.01463426
W4Q7	955.262090	0.000920	3	1.977e-02	1.093e+09	 0.01035250
W4R0	929.532719	0.000096	2a	3.419e-02	1.103e+09	 0.02884502
W4R1	929.688358	0.000096	2a	1.569e-02	1.101e+09	 0.02870046
W4R2	930.447184	0.000096	2a	1.205e-02	1.099e+09	 0.02776182
W4R3	931.811700	0.000110	2a	1.079e-02	1.095e+09	 0.02609047
W4R4	933.789790	0.000880	3	1.077e-02	1.085e+09	 0.02375924
W4R5	936.466280	0.000880	3	1.250e-02	1.028e+09	 0.02079095
W4R6	939.114180	0.000890	3	3.004e-03	1.048e+09	 0.01730411
W5P2	917.369780	0.000850	3	2.948e-03	1.090e+09	 0.03033591
W5P3	919.544440	0.000850	3	4.336e-03	1.087e+09	 0.02806908
W5P4	922.306020	0.000860	3	5.016e-03	1.082e+09	 0.02526343
W5P5	925.658590	0.000860	3	4.951e-03	1.068e+09	 0.02227953
W5P6	929.697360	0.000870	3	2.653e-03	9.868e+08	 0.02212683
W5P7	942.233610	0.000890	3	8.558e-03	1.031e+09	 0.01669738
W5Q1	915.401070	0.000840	3	1.301e-02	1.090e+09	 0.03231442
W5Q2	916.616940	0.000850	3	1.304e-02	1.090e+09	 0.03092034
W5Q3	918.430920	0.000850	3	1.306e-02	1.088e+09	 0.02884989
W5Q4	920.834030	0.000850	3	1.312e-02	1.087e+09	 0.02612717
W5Q5	923.816540	0.000860	3	1.318e-02	1.085e+09	 0.02278312
W5Q6	927.362620	0.000870	3	1.324e-02	1.082e+09	 0.01885435
W5Q7	939.979200	0.000890	3	1.332e-02	1.080e+09	 0.01438179
W5R0	914.397160	0.000840	3	2.424e-02	1.090e+09	 0.03342239
W5R1	914.607370	0.000840	3	1.152e-02	1.087e+09	 0.03316301
W5R2	915.429790	0.000840	3	9.093e-03	1.082e+09	 0.03229127
W5R3	916.877180	0.000850	3	8.559e-03	1.068e+09	 0.03113926
W5R4	919.050210	0.000850	3	9.297e-03	9.868e+08	 0.03266013
W5R5	921.219420	0.000850	3	2.469e-03	1.031e+09	 0.02881256
W5R6	924.497630	0.000860	3	4.262e-03	1.060e+09	 0.02270836
